index,alias,name,is_closed,review_count,categories,rating,latitude,longitude,price,city,country,state,display_phone,distance
550,restaurante-xiamen-china-fortaleza,Restaurante  Xiamen China,False,1,Chinese,3.0,-3.7924252,-38.5949173,,Fortaleza,BR,CE,+55 8586625517,9491.149928285397
551,cantinho-do-frango-fortaleza,Cantinho do Frango,False,4,Rotisserie Chicken,4.5,-3.7344022,-38.5103226,$$,Fortaleza,BR,CE,+55 85 3224-6112,2693.304665203123
552,dallas-grill-fortaleza-2,Dallas Grill,False,6,Steakhouses,3.5,-3.7355148,-38.4900156,$$,Fortaleza,BR,CE,+55 85 3267-3200,3834.702592922837
553,costa-mendes-fortaleza,Costa Mendes,False,6,Bakeries; Delicatessen; Breakfast & Brunch,4.0,-3.7533107,-38.5280571,$$,Fortaleza,BR,CE,+55 85 3257-3000,1448.5494378749663
554,saladeria-fortaleza,Saladeria,False,3,Salad,4.0,-3.7898431,-38.4835548,,Fortaleza,BR,CE,+55 85 3239-4062,5169.617459637849
555,rei-do-sushi-fortaleza-3,Rei do Sushi,False,3,Sushi Bars; Japanese,3.5,-3.7338932,-38.5571838,,Fortaleza,BR,CE,+55 85 3035-0295,6111.637263657631
556,rasco-steakhouse-fortaleza,Rasco Steakhouse,False,1,Steakhouses,5.0,-3.726039,-38.496775,,Fortaleza,BR,CE,+55 85 3261-8888,4150.570870852894
557,cantinho-da-panelada-fortaleza,Cantinho da Panelada,False,1,Northeastern Brazilian,5.0,-3.7370431,-38.5340195,,Fortaleza,BR,CE,+55 8585475729,3100.8938174666973
558,patrício-e-jailma-só-camarão-fortaleza,Patrício e Jailma Só Camarão,False,3,Seafood,4.0,-3.75153341576183,-38.4687777981162,$,Fortaleza,BR,CE,+55 8599242683,5289.950513119681
559,alex-lanches-fortaleza,Alex Lanches,False,2,Brazilian Empanadas; Diners,4.0,-3.7233047,-38.5295601,,Fortaleza,BR,CE,,4204.014180474476
560,coni-maki-fortaleza-2,Coni Maki,False,4,Hand Rolls,4.5,-3.732384,-38.4904938,$$,Fortaleza,BR,CE,+55 85 3242-4041,4027.5381989034345
561,bistrô-garrafeira-fortaleza,Bistrô Garrafeira,False,3,Bistros,4.0,-3.73071,-38.49341,$$$,Fortaleza,BR,CE,+55 85 99845-0520,3936.956791066864
562,manjericão-fortaleza,Manjericão,False,5,Italian; Buffets,2.5,-3.7534988,-38.5213432,,Fortaleza,BR,CE,+55 85 3081-2797,1548.8128478145334
563,tilápia-fortaleza,Tilápia,False,4,Brazilian; Bars,3.5,-3.7363672,-38.4949951,,Fortaleza,BR,CE,+55 85 3268-1734,3335.3502289075645
564,marcão-das-ostras-fortaleza,Marcão das Ostras,False,5,Seafood,3.5,-3.75462606155488,-38.5149490088224,$$,Fortaleza,BR,CE,+55 85 3257-9660,399.0306239207652
565,restaurante-paella-don-pepe-fortaleza,Restaurante Paella Don Pepe,False,1,Restaurants,4.0,-3.7260506,-38.5107803,,Fortaleza,BR,CE,+55 85 3219-8873,3583.7529497632627
566,restaurante-badejo-grill-fortaleza,Restaurante Badejo Grill,False,1,Restaurants,4.0,-3.734544,-38.489563,,Fortaleza,BR,CE,+55 85 3267-5037,4172.122767239816
567,cantina-da-meg-fortaleza,Cantina da Meg,False,3,Diners,4.0,-3.7638824,-38.4859314,,Fortaleza,BR,CE,+55 8589208880,3347.4921919648177
568,novo-fogão-fortaleza,Novo Fogão,False,3,Restaurants,3.5,-3.7322776,-38.5056953,$$$,Fortaleza,BR,CE,+55 85 3264-1211,3003.1309177526164
569,baladeira-fortaleza,Baladeira,False,1,Bars; Restaurants,4.0,-3.7496369,-38.5165138,,Fortaleza,BR,CE,,913.9197119280976
570,pizzaria-primo-piato-fortaleza,Pizzaria Primo Piato,False,4,Restaurants,3.5,-3.7343508,-38.5053976,,Fortaleza,BR,CE,+55 85 3249-4949,2886.75135912927
571,picanha-do-alemão-fortaleza,Picanha do Alemão,False,3,Steakhouses,3.5,-3.7961831,-38.5008316,$$,Fortaleza,BR,CE,+55 85 3279-8937,4573.0521779925175
572,maria-chica-fortaleza,Maria Chica,False,4,Restaurants,4.0,-3.7791121,-38.5550041,,Fortaleza,BR,CE,+55 85 3292-5646,4866.218256637246
573,peón-mexicano-fortaleza,Peón Mexicano,False,3,Mexican,4.5,-3.80864200840985,-38.4747018781885,$$,Fortaleza,BR,CE,+55 85 3276-7646,7255.195085228547
574,degusti-bar-pizzaria-fortaleza,Degusti Bar-Pizzaria,False,4,Bars; Pizza; Food Delivery Services,4.5,-3.741514,-38.4843979,$$,Fortaleza,BR,CE,+55 85 3031-0100,3904.575406013254
575,chef-gourmet-fortaleza,Chef Gourmet,False,2,Restaurants,4.0,-3.7438397,-38.5118408,,Fortaleza,BR,CE,+55 85 3246-1600,1675.5470867096635
576,villa-roots-açaí-fortaleza,Villa Roots Açaí,False,1,Diners,4.0,-3.7339807,-38.5496063,,Fortaleza,BR,CE,+55 8599731065,4564.965743511125
577,barneys-burger-fortaleza-2,Barney's Burger,False,3,Burgers,4.5,-3.79334,-38.480954,$$,Fortaleza,BR,CE,,5524.08566610474
578,docentes-e-decentes-fortaleza-2,Docentes & Decentes,False,3,Restaurants,3.5,-3.731395,-38.486908,,Fortaleza,BR,CE,+55 85 3267-4855,4336.9637093286565
579,baroque-design-café-fortaleza,Baroque Design Café,False,3,Northeastern Brazilian; Cafes,4.5,-3.7950051,-38.4827194,,Fortaleza,BR,CE,+55 85 3055-0822,5539.490710634908
580,lanchonete-dragão-do-leste-fortaleza,Lanchonete Dragão do Leste,False,3,Diners,3.5,-3.7279401,-38.5298195,$,Fortaleza,BR,CE,,3643.227410353325
581,sacada-bar-petiscaria-fortaleza,Sacada bar petiscaria,False,3,Bars; Tapas/Small Plates,3.5,-3.7298508,-38.4961586,$$,Fortaleza,BR,CE,+55 85 3067-9595,3812.5327603565447
582,mahalo-fortaleza,Mahalo,False,3,Northeastern Brazilian; Breakfast & Brunch; Juice Bars & Smoothies,4.0,-3.78167486939948,-38.5652920603752,$$,Fortaleza,BR,CE,+55 85 3265-2282,6066.660402909168
583,bouganville-buffet-fortaleza,Bouganville Buffet,False,3,Buffets,4.5,-3.7499592,-38.5091362,,Fortaleza,BR,CE,+55 85 3247-4162,1089.077626033986
584,amélie-restô-fortaleza-2,Amélie Restô,False,6,Buffets,4.5,-3.7470927,-38.5038681,$$,Fortaleza,BR,CE,+55 85 3035-7762,1818.646082214088
585,villa-torri-fortaleza,Villa Torri,False,1,Cafes; Diners,5.0,-3.7458959,-38.5303612,,Fortaleza,BR,CE,+55 85 3017-1854,2074.374935905152
586,regina-diógenes-fortaleza,Regina Diógenes,False,4,Brazilian; Steakhouses,4.5,-3.73146515281686,-38.4964555852254,,Fortaleza,BR,CE,+55 85 3224-5597,3667.0898259282944
587,suvaco-de-cobra-fortaleza,Suvaco de Cobra,False,3,Gastropubs; Brazilian,4.0,-3.7573555,-38.5425339,,Fortaleza,BR,CE,+55 85 3494-7556,2953.8296185505537
588,bebelu-sanduíches-fortaleza-7,Bebelu Sanduíches,False,3,Diners,3.5,-3.7845435,-38.5536346,,Fortaleza,BR,CE,+55 85 3225-8024,5085.285894587926
589,habibs-fortaleza,Habib's,False,3,Sandwiches; Arabic,4.5,-3.8272839,-38.4822884,$$,Fortaleza,BR,CE,+55 85 3239-1400,5848.477629434223
590,cantina-caravággio-fortaleza,Cantina Caravággio,False,3,Restaurants,4.5,-3.7304287,-38.4898758,$$,Fortaleza,BR,CE,+55 85 3242-4703,4155.920556024036
591,pizzaria-coronel-700-fortaleza,Pizzaria Coronel 700,False,3,Pizza; Food Delivery Services,4.0,-3.73788,-38.4914207,,Fortaleza,BR,CE,+55 85 3033-0202,3525.6726823421145
592,bom-sabor-fortaleza-3,Bom Sabor,False,2,Restaurants,3.5,-3.7371881,-38.5225792,$,Fortaleza,BR,CE,,2426.0853282366606
593,castelli-fortaleza,Castelli,False,1,Brazilian; Italian; Pizza,4.0,-3.7758859359577,-38.4822859555196,,Fortaleza,BR,CE,+55 85 3274-8380,4233.939247792409
594,night-grill-fortaleza,Night Grill,False,3,Bars; Pizza,3.5,-3.749989,-38.5213547,,Fortaleza,BR,CE,+55 85 3257-7410,1016.2688388183057
595,self-service-e-rotisseria-da-chris-fortaleza,Self-Service e Rotisseria da Chris,False,3,Fast Food,3.5,-3.74725,-38.49445,,Fortaleza,BR,CE,+55 85 3257-7683,2667.428280256485
596,sal-e-brasa-fortaleza-3,Sal e Brasa,False,4,Steakhouses,4.0,-3.74162610283319,-38.4704297035933,$$,Fortaleza,BR,CE,+55 85 3234-2758,5376.655665881521
597,pizzaria-e-pastelaria-stop-lanche-fortaleza,Pizzaria e Pastelaria Stop Lanche,False,2,Diners,4.0,-3.718008,-38.5418396,,Fortaleza,BR,CE,+55 8586588698,4776.874407785524
598,full-time-buffet-fortaleza,Full Time Buffet,False,1,Buffets; Venues & Event Spaces; Party & Event Planning,4.0,-3.7665875,-38.4883575,,Fortaleza,BR,CE,+55 85 3239-3546,3336.194864633152
599,villa-rios-pizza-e-restô-fortaleza,Villa Rios Pizza e Restô,False,1,Pizza; Brazilian,3.0,-3.81531,-38.4235191,,Fortaleza,BR,CE,+55 85 4118-0100,12310.371802831754
600,barneys-burger-fortaleza,Barney's Burger,False,5,Burgers,3.5,-3.736155,-38.495577,$$,Fortaleza,BR,CE,+55 85 3099-3003,3326.85004448387
601,restaurante-reginaldo-grill-fortaleza,Restaurante Reginaldo Grill,False,1,Brazilian; Steakhouses,4.0,-3.738048,-38.551279,,Fortaleza,BR,CE,+55 85 3036-4444,4502.221463322842
602,dom-churrasco-fortaleza,Dom Churrasco,False,6,Steakhouses; Pizza; Salad,3.5,-3.72611866144323,-38.4915280720029,$$$,Fortaleza,BR,CE,+55 85 3242-2644,4470.731345059392
603,tango-casa-de-la-parrilla-fortaleza,Tango Casa de la Parrilla,False,3,Argentine,3.5,-3.739357,-38.4881325,,Fortaleza,BR,CE,+55 85 3461-1313,2964.1310734329268
604,tá-bonito-fortaleza-2,Tá Bonito,False,6,Sushi Bars; Steakhouses; Pizza,3.5,-3.750608,-38.4623032,,Fortaleza,BR,CE,+55 85 3181-9366,5519.014441697943
605,restaurante-la-ostra-fortaleza,Restaurante La Ostra,False,1,Seafood,4.0,-3.7879629,-38.4420128,,Fortaleza,BR,CE,,8861.264552289389
606,sheng-chi-fortaleza-2,Sheng Chi,False,2,Japanese,4.0,-3.78179,-38.5372314,,Fortaleza,BR,CE,+55 85 3278-8888,3372.904455607304
607,boteco-class-fortaleza,Boteco Class,False,3,Pizza; Dive Bars; Steakhouses,3.5,-3.7221739,-38.4801445,$$$$,Fortaleza,BR,CE,+55 85 3263-1530,5057.297124249929
608,massa-e-cia-fortaleza,Massa & Cia,False,3,Italian,4.5,-3.7395093,-38.5068817,$$$,Fortaleza,BR,CE,+55 85 3261-0180,2237.3075245533523
609,oba-la-la-fortaleza,OBA LA LA,False,3,Buffets,3.5,-3.7442257,-38.481266,,Fortaleza,BR,CE,+55 85 3249-3261,4148.908189955143
610,lá-na-roça-fortaleza,Lá na Roça,False,3,Northeastern Brazilian,4.5,-3.734509,-38.512249,$$$,Fortaleza,BR,CE,+55 85 3224-6061,2655.977764080826
611,ami-bistrô-fortaleza,Ami Bistrô,False,1,Bistros; Cafes,4.0,-3.7233472,-38.5259361,,Fortaleza,BR,CE,+55 85 3016-1783,4013.5375872019295
612,celli-salgados-quality-fortaleza,Celli Salgados Quality,False,4,Bakeries; Diners,3.5,-3.7564306,-38.5159111,$,Fortaleza,BR,CE,+55 85 3472-3460,211.26466755139333
613,nogueira-gourmet-fortaleza,Nogueira Gourmet,False,1,Buffets; Brazilian,4.0,-3.7975981,-38.5189133,,Fortaleza,BR,CE,+55 85 3295-5565,4363.519397512739
614,cocina-espanola-fortaleza,Cocina espanola,False,2,Restaurants,3.5,-3.7311444,-38.4900932,,Fortaleza,BR,CE,,4158.2798006053645
615,churrascaria-o-maia-fortaleza,Churrascaria O Maia,False,3,Steakhouses,3.5,-3.7670774,-38.5487518,,Fortaleza,BR,CE,+55 85 3491-3743,3811.21141177312
616,big-monster-fortaleza,Big Monster,False,3,Burgers; Diners,4.0,-3.8133399,-38.5355911,,Fortaleza,BR,CE,+55 85 3295-9557,4706.38377372297
617,restaurante-vojnilo-fortaleza,Restaurante Vojnilo,False,4,Restaurants,3.0,-3.7331693,-38.48909,$$$$,Fortaleza,BR,CE,+55 85 3267-3081,4097.769583465195
618,catatau-sucos-e-sanduíches-fortaleza-4,Catatau Sucos e Sanduíches,False,4,Diners,3.0,-3.7424405,-38.5116539,$$,Fortaleza,BR,CE,+55 85 3281-8199,1806.730395670589
619,pitomba-bar-e-cozinha-fortaleza,Pitomba Bar e Cozinha,False,2,Brazilian,4.0,-3.7268133,-38.4911499,,Fortaleza,BR,CE,+55 85 3022-0255,4438.979972906203
620,el-mustache-paleteria-mexicana-fortaleza,El Mustache Paleteria Mexicana,False,2,Mexican; Ice Cream & Frozen Yogurt,3.5,-3.7357512,-38.4901619,,Fortaleza,BR,CE,+55 85 3045-1313,3810.221252247977
621,trattoria-alfio-fortaleza,Trattoria Alfio,False,4,Italian,4.0,-3.73835,-38.49258,$$,Fortaleza,BR,CE,+55 85 3045-2522,4078.424916871673
622,casa-do-carneiro-fortaleza,Casa do Carneiro,False,3,Restaurants,4.0,-3.7293181,-38.4885216,$$,Fortaleza,BR,CE,+55 85 3267-3692,4340.742136652559
623,coni-maki-fortaleza,Coni Maki,False,3,Japanese,4.5,-3.732384,-38.4904938,,Fortaleza,BR,CE,+55 85 3242-4041,4027.5381989034345
624,churrascaria-wagner-fortaleza,Churrascaria Wagner,False,1,Steakhouses,4.0,-3.7613409,-38.5479393,,Fortaleza,BR,CE,+55 85 3463-9921,3494.553500237914
625,piaf-bistrô-fortaleza,Piaf Bistrô,False,2,Bistros,3.5,-3.7285457,-38.4957008,$$,Fortaleza,BR,CE,+55 85 3242-5079,3987.275747091946
626,tempero-do-mangue-fortaleza-2,Tempero do Mangue,False,4,Bars; Seafood,4.0,-3.780259,-38.435943,$$,Fortaleza,BR,CE,+55 85 98508-7991,9219.732054409007
627,carneiro-e-cia-montese-fortaleza,Carneiro & Cia Montese,False,3,Restaurants,3.5,-3.7597148,-38.548851,,Fortaleza,BR,CE,+55 85 3491-9838,3594.103848672756
628,restaurante-casa-nostra-fortaleza,Restaurante Casa Nostra,False,4,Italian,4.5,-3.7485862,-38.4970627,$$,Fortaleza,BR,CE,+55 85 3261-1820,2928.463131672853
629,restaurante-tia-américa-fortaleza,Restaurante Tia América,False,2,Restaurants,3.5,-3.7292528,-38.489048,,Fortaleza,BR,CE,+55 85 3267-7055,4556.27421075839
630,tamarindo-restaurante-fortaleza,Tamarindo Restaurante,False,3,Restaurants,3.5,-3.750541,-38.4981422,$$,Fortaleza,BR,CE,+55 85 3472-1824,2130.6707164012314
631,l-orange-fortaleza,L'orange,False,3,Restaurants,4.0,-3.7309215,-38.4950562,$$,Fortaleza,BR,CE,+55 85 3242-1115,3822.6746413887377
632,bobs-fortaleza-17,Bob's,False,1,Ice Cream & Frozen Yogurt; Burgers; Fast Food,5.0,-3.7278848,-38.5288353,,Fortaleza,BR,CE,,3572.254805081101
633,salut-bistrô-fortaleza-2,Salut Bistrô,False,3,Bistros; Buffets,3.5,-3.735682,-38.49952,,Fortaleza,BR,CE,+55 85 3181-3111,3087.897673687339
634,ploc-fortaleza-2,Ploc,False,1,Buffets,4.0,-3.7732589,-38.4908791,,Fortaleza,BR,CE,+55 85 3031-0534,3191.282757169324
635,restaurante-budega-do-poço-fortaleza,Restaurante Budega do Poço,False,6,Brazilian; Seafood,3.5,-3.73471517201907,-38.4887645120669,$$,Fortaleza,BR,CE,+55 85 3267-8308,3983.865464751117
636,curva-da-maminha-fortaleza,Curva da Maminha,False,3,Restaurants,3.5,-3.7761593,-38.5502548,,Fortaleza,BR,CE,+55 85 3232-2215,4351.504874467979
637,estoril-fortaleza-2,Estoril,False,9,Bars; Landmarks & Historical Buildings; Cafes,3.5,-3.7191241,-38.5167465,$$,Fortaleza,BR,CE,+55 85 3235-4063,4332.061336761465
638,sheng-chi-fortaleza,Sheng Chi,False,3,Sushi Bars; Japanese; Seafood,4.0,-3.77354095761417,-38.4823619946509,$$$,Fortaleza,BR,CE,+55 85 3278-8885,4110.637964130875
639,café-pagliuca-fortaleza,Café Pagliuca,False,3,Bars; Cafes,4.0,-3.7349358,-38.4966774,$$$,Fortaleza,BR,CE,+55 85 3224-9870,3348.771676650092
640,dom-speto-fortaleza-2,Dom Speto,False,3,Restaurants,3.5,-3.7310803,-38.5436401,$$$,Fortaleza,BR,CE,+55 85 3465-1937,4763.780805115661
641,alibaba-kebabs-e-lanches-fortaleza,Alibaba Kebabs e Lanches,False,1,Arabic,4.0,-3.7655008,-38.5482025,,Fortaleza,BR,CE,+55 85 3487-1035,3673.492402270116
642,picuí-fortaleza,Picuí,False,3,Steakhouses,3.5,-3.7396049,-38.5565834,$$,Fortaleza,BR,CE,+55 85 3021-2948,4959.4375092081655
643,yan-ping-fortaleza-2,Yan Ping,False,2,Japanese,4.0,-3.7424021,-38.4714699,,Fortaleza,BR,CE,,5134.865222300163
644,zuíla-café-fortaleza,Zuíla Café,False,5,Cafes,4.0,-3.7368646,-38.5063248,$$,Fortaleza,BR,CE,+55 85 3224-1202,2590.342255895652
645,restaurante-goiano-fortaleza,Restaurante Goiano,False,3,Buffets,3.5,-3.72702808770479,-38.4960031555257,,Fortaleza,BR,CE,,4102.31522754421
646,restaurante-coisas-do-sertão-fortaleza,Restaurante Coisas do Sertão,False,3,Brazilian,3.5,-3.7345572,-38.4885025,,Fortaleza,BR,CE,,4012.791959600914
647,restaurante-thide-fortaleza,Restaurante Thide,False,1,Pizza,4.0,-3.762362,-38.5428238,,Fortaleza,BR,CE,+55 85 3491-8140,3058.891494948256
648,espetinho-do-tavares-fortaleza,Espetinho do Tavares,False,1,Brazilian,5.0,-3.7623365512177,-38.5839629173279,,Fortaleza,BR,CE,,7555.466866893555
649,galpão-gloria-fortaleza,Galpão Gloria,False,2,Restaurants,3.5,-3.79544213296482,-38.5008311980913,,Fortaleza,BR,CE,,4484.964513820456
650,restaurante-mikado-sushi-bar-fortaleza,Restaurante Mikado Sushi Bar,False,4,Restaurants,3.5,-3.7978938,-38.4800758,$$,Fortaleza,BR,CE,+55 85 3278-1365,5961.498170488445
651,jc-lanches-fortaleza,Jc Lanches,False,1,Diners,4.0,-3.7705362,-38.5563812,,Fortaleza,BR,CE,+55 85 3245-2127,4681.554298828729
652,manjericão-restaurante-centro,Manjericão Restaurante,False,3,Restaurants,3.5,-3.7276266,-38.5299683,$,Centro,BR,CE,+55 85 3231-6516,3722.3742223209256
653,barraca-da-boa-fortaleza,Barraca da Boa,False,4,Bars; Food Stands; Beaches,3.5,-3.7256074,-38.4977837,,Fortaleza,BR,CE,+55 85 3248-1049,4161.778763075488
654,babette-bistrot-e-pães-fortaleza,Babette Bistrot e Pães,False,3,Bakeries; Cafes,3.5,-3.72591692458597,-38.5074624871844,$$$,Fortaleza,BR,CE,+55 85 3219-9795,3697.3173183855
655,restaurante-moana-fortaleza,Restaurante Moana,False,3,Restaurants,4.0,-3.7318952,-38.501133,,Fortaleza,BR,CE,+55 85 3181-7001,3368.5301421615227
656,restaurante-buongustaio-fortaleza,Restaurante Buongustaio,False,1,Restaurants,5.0,-3.7572496,-38.4895973,$$,Fortaleza,BR,CE,+55 85 3241-0676,2821.824121655381
657,restaurante-lautrec-fortaleza,Restaurante Lautrec,False,1,Restaurants,5.0,-3.7343199,-38.4911537,,Fortaleza,BR,CE,+55 85 3264-4020,3812.320467454171
658,don-tallento-fortaleza-2,Don Tallento,False,4,Italian,4.0,-3.7984335,-38.499794,$$,Fortaleza,BR,CE,+55 85 3279-1991,4837.66695762718
659,delícias-do-pará-fortaleza,Delícias do Pará,False,1,Northern Brazilian,5.0,-3.73326169146893,-38.4751574322581,,Fortaleza,BR,CE,+55 85 3182-2937,5304.917460936643
660,frango-real-galeteria-e-pizzaria-fortaleza,Frango Real Galeteria e Pizzaria,False,4,Pizza; Rotisserie Chicken; Steakhouses,3.5,-3.82971974858933,-38.5598842216705,,Fortaleza,BR,CE,+55 85 3291-0444,9338.146225255186
661,casa-do-frango-fortaleza-2,Casa do Frango,False,3,Sushi Bars,4.5,-3.783605,-38.481953,$$$,Fortaleza,BR,CE,+55 85 3433-1110,4726.927042963437
662,tropical-beach-fortaleza,Tropical Beach,False,1,Restaurants,4.0,-3.7256551,-38.4976082,,Fortaleza,BR,CE,+55 85 3242-1368,4146.628153375153
663,nega-fulô-fortaleza,Nega Fulô,False,3,Northern Brazilian,3.5,-3.798842,-38.4990654,,Fortaleza,BR,CE,+55 85 3088-0399,4047.190119739076
664,confraria-da-picanha-fortaleza,Confraria da Picanha,False,4,Brazilian,3.5,-3.7464325,-38.5303535,$$$,Fortaleza,BR,CE,+55 85 3044-6440,2048.9065237074883
665,panificadora-nogueira-fortaleza-2,Panificadora Nogueira,False,3,Bakeries; Breakfast & Brunch,4.0,-3.8298582,-38.4938386,,Fortaleza,BR,CE,+55 85 3276-6061,8354.096399635304
666,kasuki-sushi-bar-fortaleza,kasuki sushi bar,False,1,Japanese,2.0,-3.8011475,-38.4919167,,Fortaleza,BR,CE,+55 85 3271-0050,5465.260303619786
667,churrasqueira-do-fidaugo-meireles,Churrasqueira do Fidaugo,False,1,Brazilian,4.0,-3.7263963,-38.4901886,,Meireles,BR,CE,+55 85 3242-3329,4541.004672393407
668,churrascaria-e-pizzaria-tropeiro-grill-fortaleza-2,Churrascaria e Pizzaria Tropeiro Grill,False,3,Restaurants,3.5,-3.7430227,-38.5083237,,Fortaleza,BR,CE,+55 85 3025-1113,1817.672109130979
669,lebasi-frango-assado-fortaleza,Lebasi Frango Assado,False,2,Steakhouses,3.5,-3.7911103,-38.5029221,$,Fortaleza,BR,CE,+55 85 3279-6605,3954.845246192328
670,paulo-da-picanha-e-pizzaria-fortaleza,Paulo da Picanha e Pizzaria,False,3,Steakhouses,3.5,-3.7483207,-38.4685663,$$,Fortaleza,BR,CE,+55 85 3262-3434,5373.643532113973
671,doceville-fortaleza,Doceville,False,4,Desserts; Candy Stores; Delis,4.5,-3.7366059,-38.4956741,$$$,Fortaleza,BR,CE,+55 85 3046-7777,3283.95439885604
672,la-vera-fortaleza,La Vera,False,3,Arab Pizza; Rodizios; Pizza,3.0,-3.75110335346505,-38.5269637803976,$$,Fortaleza,BR,CE,+55 85 3055-1980,1441.0963124877392
673,china-in-box-caucaia,China in Box,False,2,Chinese,4.5,-3.7316318,-38.5129471,,Caucaia,BR,CE,+55 85 3261-1177,2962.495517121542
674,d-família-sul-fortaleza,D'família sul,False,2,Italian,3.5,-3.7921929,-38.4814911,,Fortaleza,BR,CE,+55 85 3231-4530,5432.259240416448
675,churrascaria-e-lanchonete-ponto-do-baião-fortaleza-2,Churrascaria e Lanchonete Ponto do Baião,False,2,Steakhouses,3.5,-3.753783,-38.5379219,$,Fortaleza,BR,CE,+55 85 3494-4545,2515.282425249034
676,bookafé-fortaleza,Bookafé,False,3,Cafes; Diners,3.5,-3.8318534,-38.5557251,,Fortaleza,BR,CE,+55 85 3025-7711,9314.896400955302
677,irami-pizzaria-e-churrascaria-fortaleza,Irami Pizzaria e Churrascaria,False,3,Pizza,4.0,-3.7962437,-38.5009651,,Fortaleza,BR,CE,+55 85 3279-7000,4574.325707459032
678,yan-ping-fortaleza,Yan Ping,False,3,Restaurants,3.0,-3.7572496,-38.4895973,$$,Fortaleza,BR,CE,+55 85 3241-1158,2821.824121655381
679,raimundo-do-queijo-fortaleza,Raimundo do Queijo,False,3,Dive Bars; Diners,4.0,-3.7247281,-38.5255356,$$,Fortaleza,BR,CE,+55 85 3226-9351,3849.711962975932
680,toca-fina-cozinha-fortaleza-2,Toca Fina Cozinha,False,1,Buffets,4.0,-3.7455685,-38.4715691,,Fortaleza,BR,CE,+55 85 3025-9500,5115.881046998949
681,marietta-sanduíches-leves-fortaleza,Marietta Sanduíches Leves,False,3,Diners,4.0,-3.7572496,-38.4895973,$$,Fortaleza,BR,CE,+55 85 3241-3787,2821.824121655381
682,delícias-com-fortaleza-2,Delícias.com,False,2,Buffets,4.0,-3.75879327632524,-38.4893225406275,,Fortaleza,BR,CE,+55 85 3241-2803,2961.536234429819
683,bebelu-fortaleza-3,Bebelu,False,3,Diners,2.5,-3.7436330296952,-38.5093990446503,$,Fortaleza,BR,CE,,1763.3417552083083
684,picanha-da-aldeota-fortaleza,Picanha da Aldeota,False,3,Restaurants,2.5,-3.7460489,-38.5113182,$,Fortaleza,BR,CE,+55 85 3246-0278,1392.155719013842
685,toca-do-açaí-meireles,Toca do Açaí,False,4,Sandwiches; Juice Bars & Smoothies,4.0,-3.723201,-38.4834061,$,Meireles,BR,CE,+55 8587358740,5317.631985466731
686,leão-do-sul-fortaleza,Leão do Sul,False,6,Brazilian Empanadas,3.5,-3.72834,-38.52764,$,Fortaleza,BR,CE,+55 85 3231-0306,3549.2204893293087
687,montmarttre-fortaleza,Montmarttre,False,4,Bakeries; Diners; Sushi Bars,4.0,-3.7353351,-38.4914513,$$,Fortaleza,BR,CE,+55 85 3267-9490,3712.019004169563
688,compasso-grill-fortaleza,Compasso Grill,False,3,Steakhouses,3.0,-3.7294559,-38.5279732,,Fortaleza,BR,CE,+55 85 3044-0170,3449.352882426969
689,sabor-e-vida-fortaleza-2,Sabor & Vida,False,1,Restaurants,3.0,-3.7554123,-38.5156975,,Fortaleza,BR,CE,,305.69352670722566
